店铺ID,店铺名称,2024年1月,2024年2月,2024年3月,2024年4月,2024年5月,2024年6月,2024年7月,2024年8月,2024年9月,2024年10月,2024年11月,2024年12月,2025年1月,2025年2月,2025年3月,2025年4月,2025年5月,2025年6月,2025年7月,2025年8月,2025年9月,2025年10月,2025年11月,2025年12月,2026年1月,2026年2月,2026年3月,2026年4月,2026年5月,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900003,隆尧县新华路龙之阁书城,10,0,2,0,0,0,19.8,58,52,71.8,69.8,21,0,0,6,0,0,0,25.8,26.8,43,19,15,3,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500387,陕西志立文化发展有限公司,12,2,14.2,10,32,2,22.6,6,15,0,7,9,3.2,5,6,0,0,0,11.4,0,0,0,3,0,3,0,3.2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500380,西安广龙文化传播有限责任公司,9,3,0,2,12,20,2,2,0,0,0,2,0,0,0,0,0,6.4,2,0,0,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500355,邯郸市集域文化传播有限公司,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500278,菏泽云睦图书有限公司,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500403,立学立德河北教育科技有限公司,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500647,北京沧浪文化发展有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500643,新乡市书阶文化传媒有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500661,江苏壹学知道文化传媒有限公司,5078.58,5105.49,5600.52,4306.73,5036.4,5698.63,2307.07,1533.2,1312.6,1048.6,8212.2,13843.2,11048.89,10000.08,9637.5,8843.4,13171.5,12235.06,8188.62,3046.76,4141.42,5828.8,10784.41,11907.42,5837.64,4219.4,4959.74,6089.68,7291.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500309,武汉睿芯教育科技有限公司,16480.79,7728.94,9121.27,7171.13,9687.69,41117.61,16158.34,9582.19,5923.7,5539.56,4854.49,6167.35,4815.66,4086.86,8789.24,7220.22,7232.55,34837.56,10461.25,4950.1,1858.25,1380.5,1518.1,2150.3,3435,2345.1,3203.59,2154.91,3082.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500323,浙江良品图书有限公司,11333.23,7128.98,8198.6,7796.25,8706.31,7465.7,12094.38,7204,5494.9,4480.88,4270.88,4639.4,4329.9,4812.1,4070.58,3471.88,3552.6,3905.39,3296.64,3663.76,5740.48,5361.84,4650.7,6672.46,3280.8,1579.8,1889.96,1395.2,1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500356,北京龙腾八方文化有限责任公司,2595.09,3311.8,9374.2,4209.83,4196.67,5858.11,4058.8,2760.6,5692.7,5146.6,3416.3,2870.03,2321.2,3916.3,6384.22,3883.1,2347.8,2471.4,1710.8,1115.8,6562.52,2488.5,2067.2,1176.2,1082.5,763.9,6179.14,2365.26,810.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500163,大连众里文化发展有限公司,9021.63,3389.62,10137.8,9934,12445.6,15214.04,6718.38,4304.8,4013.5,3898.04,3336.71,4748.58,3936.04,3477.06,3943.9,5686.92,5879.9,6190.1,1807.66,1093.48,1150.45,792.8,973.5,812.3,1344.8,598.8,1177.38,772.9,782.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800020,武汉华大鸿图文化发展有限责任公司,4359.83,3247.95,2889.09,2591.65,1967.83,1509.04,2432.64,1580.42,2125.65,1764.56,6972.27,4775.51,3406.6,2768.9,2522.26,2013.5,2204.92,4103.13,4910.3,2832.89,1658.97,1551,3539.1,3376.66,1796.5,2208,1598.4,753.3,1798.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500175,山东国中教育科技有限公司,1623,1734.2,1403.27,865.4,624.8,883.06,5020.6,3732,4772,3589.6,3714.44,2272.2,2035,3220.4,2484.1,2218.9,2397.8,1763.32,2612.5,3881.77,3702.3,1571.52,1937.64,1675.8,767.2,399.1,930,397.6,596.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500645,山东世纪育才文化传媒有限公司,701.6,431.8,588.8,739.6,828,1075.2,2235.8,2307.4,4710,5443,4160.8,4037.2,1634.4,1361.3,1693.1,1707.2,1747.32,988.7,1254,631.54,629.5,521.2,510.2,517.8,363.9,271.8,178.6,134.4,228.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500644,广东文晖文化传播有限公司,3365.6,1534.6,2041,5509,3635.2,4095.8,1528.8,892,720.6,1185.6,1316.2,1505,649.2,627.8,1078.8,1759.6,2003.8,1143.56,148.2,161.4,420,931.8,828.6,567.2,249.6,167.6,208.8,587.4,853.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500630,陕西昊天图书发行有限公司,810,950.8,1779,1965.2,2337.2,2671.2,1609.4,1381.4,1358.28,823.2,795.43,896.52,473.6,774.8,701.3,1191.6,963.7,936.5,537.8,519.7,339.2,505.6,516.1,801.4,299,238.6,689,408.4,376.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500362,成都林鸿创客图书有限公司,658.69,221.5,358.4,613.29,377.7,2632.6,4041.95,1943,1004.5,901.2,923.03,553.6,563,229.2,203.1,114.2,96.6,387.8,508,160.2,231.1,284.4,264.8,330.4,119.6,61.6,60.6,66.8,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800022,华语教学出版社有限责任公司,1031.74,514.8,464.4,511.2,459.9,1134.08,781.45,494.02,589.1,315.8,418.6,321,431.17,334.61,239.04,275.6,225,202.5,148.66,84.9,185.9,253.37,272.15,63,13.2,11,126.33,25.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500369,湖南汇星源文化传播有限公司,664.2,322.5,1103.5,1141.6,764,935.8,383.7,213.6,383.5,434.4,328,272.8,257.2,334.01,407.7,298,236.1,239.4,212,137.2,95.4,151.3,66.9,46,32.8,8,43.2,42,53.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500261,山东正禾大教育科技有限公司,17993.98,29586.3,41643.64,31101.8,24662.11,18489.33,24638.7,17674.3,31203.7,21679.3,34965.2,39793.9,21131.48,30091.2,44631.6,24596.23,20648.8,14252.05,18547.53,11407.24,9425.5,15129.6,26951.36,40407.96,25764.45,19818.62,40414.34,22872.17,16554.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500179,洛阳朝霞文化股份有限公司,46661.8,6776.56,13999.02,18027.33,29102.63,65771.2,15129.31,9589.8,9560.63,14477.6,16855.5,30238.04,42105.29,10581.83,16430.97,19041.64,21254.94,63923.15,13195.47,7133.02,8142.62,10355.1,11789.87,14113.04,35069.24,5747.24,5964.32,11317.08,13162.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500312,江苏通典文化传媒集团有限公司,10324.82,6651.2,7837.67,13710.49,15107.2,16594.13,13359.09,9299.19,8337.7,4063.2,18340.3,20612.2,12571.3,6984,12994.92,20095.43,20648.48,16230.32,19893.88,8666.2,19190.81,16417.36,13229.02,14591.99,8385.04,4355.2,5368.94,12267.68,11416.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500232,洛阳品学文化传播有限公司,12047.4,3138,10537.2,10464,9752.4,12779.34,4847.5,3535.49,16014.7,16437.32,12832.19,33481.36,16788.6,5595.55,7059.35,8983.28,8711.02,36018,5901.7,3815.3,9954.24,7644.68,7840.12,21132.27,19061.94,3522.5,4176.8,8973.68,9454.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500299,山东众旺汇金教育科技有限公司,23864.38,18355.52,22904.74,18555.34,17371.69,12039.25,12583.48,8647.42,9555.8,12622.63,10139.36,10970.8,15004.26,17291.8,13071.58,7617.84,8183.6,6307.8,8377.22,7521.1,15723.8,8933.33,11789.62,11719.54,9161.87,5042.9,6513.99,3848.01,3709.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500318,湖北盈未来教育科技有限公司,12424.12,12130.5,21499.07,13458.5,11636.8,8284,10220.51,9765.4,20576,23320.5,18916.4,21211.8,7584.01,9627.04,15330.62,13383.64,13390.69,9273.58,7950.47,5144.96,19173.42,24710.52,20007.89,23025.54,11597.68,3157.58,5904.28,17554.6,17210.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500189,陕西炼书客图书策划有限公司,16275.92,8187.69,16700.4,17759,14710.5,9032.2,3329.34,2129.6,2132.66,1672,2127.6,3239.2,3818.4,5982.9,16971.84,20180.66,20656.75,14196.24,3897.44,2563.2,3152.06,4027.3,4738.3,6076.88,11960.89,13863.32,18373.02,17274.94,15002.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500629,山东荣景教育科技股份有限公司,5228.67,2095.3,5375.02,3519.2,10516.8,10337.5,5763.54,3725,3954.93,6347.6,4721.9,5869.7,2957.8,3171.8,2830.8,9053.98,17977.06,10700.5,5441.9,2774.06,6590.92,10435.93,16984.6,24022.67,10564.24,4889.92,4072,3059.03,4151.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500660,洛阳可馨文化传播有限公司,7570.71,384.2,575.8,583.8,2672.4,8150.6,1475.2,827.6,1257.8,705,1450.2,7679.8,2892,360.48,749.1,2716.7,11514.73,26015.75,4126.5,2488.7,2754.3,6746.49,6682.2,10405.91,10677.7,793.1,4651.4,5322.5,3473.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500352,成都合力敬成实业有限公司,819.1,128,446.8,468.8,435.5,512.3,635.6,426.5,1823,1234.5,876.6,553.4,80.4,93.8,290.7,128.5,66.1,55.8,120.68,62.2,380.8,155.8,176.8,166.4,8,13.8,38.35,106.8,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500210,河北斗米文化传媒有限公司,24.74,6,13,12.2,2,26,2638.4,2845.2,1818.6,1367.2,1296.8,1531.6,2850.2,3084.4,2519.7,3687.19,3406.29,2467.6,3043.52,1893,1628.08,2523.3,2777.18,4837,6320.7,5645.1,8187.57,7830.6,9475.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800025,长江少年儿童出版社(集团)有限公司,282,197,784.4,355.4,335.4,407.8,189.4,143.8,367.04,260.18,281.4,357.6,198,161.7,346.8,141.6,176.6,115.8,121.33,24.2,29.4,89.6,97.8,90,71.6,51.6,46.8,36,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500656,洛阳芸熙文化传媒有限公司,9779.2,1149.2,1541.46,1615.8,2014.8,7685.15,2943,1453.8,728.8,850,860.6,12069.4,3322.2,542.4,553.6,675.34,998.2,16811.58,1636.9,838.4,414,294.1,523.35,5972.08,9114.1,466.7,548.9,549.8,4994.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500330,河南鹤翔图书有限公司,3641.75,1023.72,574.1,380.5,929.9,2196,2892.31,920.6,537.8,3212.6,3309.6,3193.43,4500.7,617.7,456.72,654.8,1146.8,3224.8,2175.93,709.6,1297.7,887.4,691,3490.49,1878.42,519.5,291.6,1181.2,731.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500633,广州教与学文化发展有限公司,5579,2124.4,4210.4,7818,7556.8,5091.8,1974.8,1146.6,4848.8,4674.8,4385,5276.4,2346,3007.6,5555.04,5106.66,5014.91,4955.84,921.9,1014.9,2608.32,1864,4654.36,5993.7,4551.84,826.2,4931.58,2425.9,2493.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500478,湖北猎豹教育科技有限公司,1990.74,961.17,5528.6,4301.83,3448,1731.6,1097.96,1210.72,1214.9,4437.7,3365.8,4219,1825.9,1139.6,1317.5,3743.18,2758.56,1978.4,1611.82,1031.5,1200.44,824.4,1373.9,1463.8,1007.4,900.9,1300.6,914.8,648.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500617,理想众望教育科技（北京）有限公司,0,0,0,0,5809.8,3483.6,1638.6,2210.4,4270.2,2353.2,1863,2979,1737.6,1858.2,1711.14,829.8,564.6,1332.3,913.2,2343.78,2715.52,1900.4,1464.2,1684.7,1158,479.6,651.4,464.8,274.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500602,洛阳云鹏文化传媒有限公司,2447.06,820.58,482.81,544.8,2517.2,4303.2,692.4,485.6,299.6,197,251.6,526.2,1089.4,1106.8,1294.3,1446.8,3791.22,5605.18,867.8,303.12,199.8,71,111.6,92,188.6,180.9,248.4,226.18,264.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500336,山东海之星图书有限公司,700.17,507.8,782.8,441.6,349.6,1176.22,563.8,225,1132.12,373.21,435.6,251.6,248.74,294.4,225.18,89.68,145.88,97,21,11,52.2,143,83.72,16,0,0,22.2,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500224,北京众和永泰文化传播有限公司,786.74,337.26,1161.07,895,419.8,526,240.5,551,1715.1,1482.5,1284.5,3485.6,915.2,788.6,1319.2,907.1,1066.3,1611.8,972.42,266.9,916.8,785.3,830.2,747.8,1116.3,635.8,1188.34,992.68,950.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500609,呼和浩特市经纬方舟文化传播有限公司,1168.3,1051.3,893,1124.2,1388.9,1864.2,1254.5,921.4,1250.78,905.6,1106.6,1344.3,733.8,388,752.5,1256.6,1657.6,1463.4,1506,739,489,359.08,533,793.8,882.45,752.6,1399,1824.2,2262.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500314,长沙零起点文化传播有限公司,382.8,452.37,395.74,2306.34,4102.2,861.6,663.6,739.2,579.8,480.88,549.2,264.8,877.4,247,217.8,2434.9,1417.6,638.8,451.5,374.2,407.4,246.8,365.8,383.2,352.4,176.4,330.8,3574.4,1968.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500229,幼狮文化创意（山东）有限公司,389.6,88,1922.8,580.6,790.8,928.6,1411,1046.2,1107.2,1055,1043,870.2,775.6,327.2,399.4,375.2,427.1,697.51,1076.04,701.6,454.6,332.7,307.4,301.8,161.88,207.4,394.6,178.6,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500209,北京成大文教科技有限公司,4,4,4,8,2,4,0,0,693.4,1159.2,902.8,1002.2,699.8,815.3,746.8,277.6,523.2,346.4,298,631.8,326.8,361,228,153.2,116.4,84,98.4,205,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500164,太原四季文化图书有限公司,1181.4,585.33,634.5,485.97,620.02,928.29,1303.94,472.56,613.3,462.65,368.03,339.7,351.2,467.3,430.89,175.1,203.66,314.3,567.9,238.79,213.64,543.38,470.88,231.85,234.45,199.7,1526.6,1828,2067.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500622,库课文化科技股份有限公司,1395.8,1034.6,1386.6,197,423.2,227.8,289,180,326.2,868.6,965.6,699.7,548.4,993.2,493.8,394.2,351.2,92,162.2,349,197.7,334.3,409,363.7,851.4,325.4,956.92,224,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650349,中学生数理化高中版编辑部,668.64,345.5,626.6,542.18,444.3,398,398.1,387,476.8,481.1,774.2,733.1,546.4,497.69,643.98,436.7,667.7,872.5,244.7,372.7,541.5,271,452.65,392.5,354.1,362.4,231.26,333.6,360.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500590,深圳启睿文化传播有限公司,417.6,271,794.48,766.8,776.4,456.6,131.4,146,26,28,21,91.6,88,323,270,163.28,119,162.5,18,8.4,8,16,22.6,23.4,10.6,107,42.2,117.6,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500333,山西臻蜀渊图书有限公司,0,5,0,0,0,5,0,0,10,0,0,10,0,35,66,191,774.5,115,35,0,10,5,1091,326,40,0,33,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500596,山西智想文化发展有限公司,116.4,51,11,123,12,740.8,295.6,156.8,154,144.42,148.8,160.8,170.02,170.02,203.03,601.6,104,416.4,85.8,93,102.9,68.6,186.8,975.2,2463.1,2223.4,10241.32,4044.48,3139.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500202,河南领扬文化传播有限公司,704.6,161.8,311,457.26,898.6,3105.8,303,101.2,42,53,361.6,536.2,212.6,157,219.4,168.3,608.8,614,88.32,58,20,20.8,10,39.6,85,31.8,19,234.4,863.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500620,北京青桐鸣文化发展有限公司,0,0,0,0,0,8,60.97,0,0,0,4,4,0,0,0,0,0,0,0,15.36,0,0,2065.14,774,1998,270,30,30,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500258,陕西翰文图书精典发行有限公司,525.9,358.94,546.6,523.77,364.63,708.6,400.6,200.1,482.2,277.1,197,263.7,254.9,145.42,176.5,69,206.4,256.2,133.6,86.6,65,69,71.4,36,83.29,9.9,63.97,7,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800018,苏州大学出版社有限公司,433.4,407.6,565.8,358.8,531.4,311.47,809.95,464.58,392,297.4,350.4,240,93.2,281.4,301.4,169.7,159.8,209.4,191.32,122.4,55.2,74.88,173.6,72.4,57.6,58.8,172.2,64,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500597,广州书友图书有限公司,37,4,0,8,0,0,809.2,568.8,986.2,309.2,95,412.8,101.4,150,216.4,233.4,79,12,26,24,72.1,38,35,26,25.8,29,8,8.8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500618,河南智熊文化科技有限公司,718.68,670.69,1024.6,933,769.6,504.2,169.6,352,243,154.4,311.8,134.4,371,245.2,166.2,113.8,171.2,123.1,32,16.6,11,24,33,10,2,21,28,53.8,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500344,山东得佑图书发行有限公司,532.8,215.16,235.2,207.8,141.4,223,250.6,246.8,38,55.4,84.8,169.8,249,116,187.5,134,74.5,71,18,91.8,7.2,85,15.2,18,63,5,12.8,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500223,山东诸子百家文化传媒有限公司,1190.49,132,27,112.6,105.6,692.6,219.4,108.6,214.2,286.8,254,457.6,341,7,50,16,36,148.2,33.6,60.2,19.8,62.8,66,79,57,8,0,9,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500328,北京云画星空文化传媒有限公司,392.6,195.8,339.66,231.3,285.6,230.4,339.76,70.2,71.5,250.19,80,120.5,94.3,109.9,34,86.3,103.1,145.39,38.1,14.1,15,57,17,14,13.5,73.8,22,5.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500324,湖北先锋文化传媒有限公司,691.6,121.6,376.2,298.4,308.4,318.6,102,39.2,29,47.8,79.4,84.6,69.2,106.2,194.2,77,100.4,85.2,39,14.4,9.2,29.2,40.4,14,11,14.4,33.2,32.2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500639,山东聊城润学书业有限公司,640.9,154,49.8,39.8,48,34.4,166.8,64.8,27,47.6,55.8,391.2,358.74,47,43.8,10,3,72.6,27,23,40,6,13,115,47.4,7,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500626,四川悟行高远教育科技有限公司,196,180,509.4,393.6,238,157.8,87,66.4,272.6,163.4,114.2,43.4,79,91,209.4,74,51.5,38,13.8,17.4,50.8,42,28,12,18.4,16,38.4,50.4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500614,武汉荷尖尖图书有限公司,290.6,206,260.8,159,163.8,228.1,53,131.6,321.6,224.6,416.8,112.4,52.2,53,66,58,69,44.4,42,38.2,65.8,62.6,53,42.6,20,18.2,2,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500307,内蒙古京北贸易有限公司,90,27.2,159.8,156.6,157.6,127.8,38.2,24.2,25.4,62.2,49.6,37.8,25,45.4,72.8,87,63.6,38,12,17,20,21,39.9,29.6,14.8,14,26,38.8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500605,陕西书悦文化传播有限公司,143.3,136.1,131.5,80.5,80.6,44.5,25.5,2.5,8,10.5,30.1,13,92.4,14.6,145.9,56.5,61,44.6,3,2.5,0.9,0,12,1,7,3.5,10,0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500255,山东新坐标书业有限公司,85,49,102,116.2,73,57,72.6,209.11,136,119.6,67,86,54.4,61,93,47,37.8,21.4,29,21,17,11,13,12.2,2,0,9,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500632,湖北华育文化发展有限公司,228.1,48.5,159,98.2,74.2,24,47.2,41.7,204.34,43,21.8,80.72,47.5,67.5,52.7,43,16.2,106.8,28,19,4,18.5,12,4,39.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500654,北京时代新文达教育科技有限公司,115.8,62.5,59.5,51.7,231.5,4,37.4,7,2,5,0,0,0,9.5,23.4,0,0,19.8,39.9,376.2,3,30,13,9.9,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500231,新乡市科艺图书有限公司,163.93,21,40,7,3,12,110.6,24,77.93,35,83,33.8,30,5,0,41.2,54,63.8,34,13.9,78.96,15,22.2,4,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500316,武汉众帮文化传播有限公司,191.12,116.27,119.37,98.6,184.3,129.4,165.46,97.46,42.5,69.7,60.8,46.2,32,41.5,49.4,29.7,44.2,30.9,54.6,29.6,10,18.5,16.7,114.4,8,6,14,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500595,陕西励志图书文化传播有限公司,87.2,16,221.72,127.2,103.2,222.69,34.2,37.2,17,10.8,15,28,17.8,10,34.2,61.8,52.8,63,2,11,48.19,7,0,2,7.2,2,2,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500636,河南省鑫文轩文化发展有限公司,595,275.2,362.6,422.4,296,219,225.2,172,237,230.2,397.2,405.6,218.4,132.8,61.4,39.2,21,85,31.2,20,26.6,37.8,39,2,18,0,0,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500335,河南长风教育科技有限公司,86.5,137.5,49,233.5,88,27,35,27,78.6,28,54,20,29.2,124.79,132.9,175.5,125.5,49,16.6,38,4,6,8,7,15.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500359,合肥九州睿达文化发展有限公司,95.8,100,110,73,24,11,58.8,66.8,100,52.8,35,33,18,45.4,84.2,21.4,9.4,0,4.8,3,28.8,27,9.6,4.8,0,6,0,6.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800021,漓江出版社有限公司,64.5,27.8,19.8,111.4,58.2,88.1,18,2.5,6,59,21,18.2,3,8.9,2,43.75,3,5,0,142,21.3,39.6,46,77.3,0,0,4,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500615,陕西书雅图书文化传媒有限公司,82,45,103.2,46,25,133,20,0,8,0,0,7,14,45.4,61,6,20.4,69,0,0,0,0,5,10,4,0,30,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500222,淄博衡石文化传播有限公司,204,22,3,36,72,204,51,3,36,6,24,21.4,103.2,0,0,0,19.8,58.8,6.6,0,6,3,0,7,7,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500611,湖北阅泽优文化传媒有限公司,6,79,21,10,5,32.5,22.5,24.5,15.2,6.3,5.5,5,9.3,6.5,12,7.5,0,60.46,8.5,4.5,1.5,0,73.5,9.3,1.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500642,许昌若比邻文化传播有限公司,87,25,45,146.64,23,16,47.8,23,15.2,8,12,51,6,0.9,14,11,23.2,5,8,62.4,4,3,1,0,0,12,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
